11012 4
2441 7
1662 5
10613 6
5666 8
5550 10
3513 9
9701 10
10952 10
1814 10
895 10
5741 3
9644 8
4231 5
1959 1
11242 4
2018 4
3833 10
8704 1
2532 4
7841 8
2784 6
4914 10
524 8
3858 1
6483 4
6542 3
2386 8
2944 10
11184 4
3631 1
930 1
8254 10
10546 9
167 3
10849 8
8877 5
729 7
8556 8
2942 8
4373 3
5492 5
10354 1
541 1
9502 4
10367 8
9202 9
9999 1
1398 4
231 10
4250 5
3480 1
7490 5
6277 8
9512 4
2978 10
10717 1
460 10
5414 8
7579 8
3383 10
5328 4
3978 1
8179 5
4289 3
11392 2
6004 4
9205 1
7723 3
4196 4
5540 10
11057 9
4573 2
5332 10
2753 3
1536 4
4167 1
1282 4
11324 1
6501 4
8854 6
11015 4
7470 3
11160 1
8711 8
8180 5
1615 8
7299 1
2381 9
5894 10
6808 0
3330 1
7182 10
3878 10
728 4
10343 3
5027 10
2829 5
6980 8
5997 4
7281 3
5161 8
2989 3
9056 1
2741 8
6011 1
9508 4
5601 8
1404 4
5702 6
7650 10
11471 3
586 3
2516 1
9468 3
1218 1
1434 4
9044 10
7344 9
4723 10
8853 7
1861 9
954 8
3161 5
9061 1
9450 4
1002 3
3715 4
9948 10
3400 0
3594 1
8922 6
3909 1
9084 3
3258 1
4670 4
1471 10
11688 10
4913 10
10172 5
415 10
8292 5
3618 8
6233 4
4613 3
1764 5
6910 9
4474 6
6102 10
5662 10
10325 3
2240 1
9768 4
4314 7
2705 4
1350 9
2826 8
1339 3
1258 1
766 5
2567 3
4371 6
3406 9
2312 9
5694 9
5254 8
8067 8
208 1
6968 10
119 3
542 5
5410 1
8025 10
5319 3
2268 8
4724 8
3699 4
934 7
9055 7
269 3
6153 0
10225 4
11484 1
2821 1
5822 3
8824 10
6715 6
4292 3
9076 3
6922 2
2446 5
1361 10
1660 3
8930 6
2124 5
5858 10
3738 10
3583 6
4463 1
9220 5
8222 5
2112 4
1225 2
1324 8
6211 1
3759 1
10766 0
6173 4
145 1
7505 10
2606 1
4355 7
564 10
6459 4
1897 9
2675 7
11487 6
550 10
4975 4
8496 8
10861 10
4510 10
1121 4
5951 6
6524 10
8865 6
10856 10
7137 10
3302 10
6104 10
7193 2
3024 5
5396 6
2154 10
6295 10
7947 2
11173 1
9568 4
4091 8
4807 10
434 2
11316 1
2099 4
9400 3
1847 2
5504 8
5721 1
6218 10
3183 1
5491 10
3045 4
5397 6
1168 6
6981 8
10456 9
7402 3
3218 8
7781 9
4016 10
295 7
9622 10
8152 5
3453 0
1115 3
528 9
7494 9
4059 4
2042 4
5310 6
11662 0
7102 3
8336 10
2128 8
3770 7
11127 4
2849 10
10134 8
5075 6
468 10
3862 4
4856 8
7107 6
1726 3
3598 1
10981 3
10756 10
30 1
5429 5
10697 3
259 1
10421 5
7322 9
4479 3
10214 10
1410 5
5015 1
1479 4
9517 4
55 10
11080 10
6943 4
1283 1
3493 1
11344 1
9308 6
8316 8
6113 10
4961 4
3316 10
4225 0
11153 6
8138 5
2157 4
4032 4
10987 10
5611 10
10919 10
2060 3
3497 7
3764 10
4088 10
726 1
4377 6
10170 10
1668 4
10901 8
5631 6
5003 5
5448 10
4240 8
11237 1
2332 10
6591 10
6784 4
6440 3
9170 3
8888 3
2391 10
10265 4
2659 8
7625 1
2756 8
3591 1
8650 10
9998 3
1217 1
10472 8
3988 4
10357 8
6725 4
4248 3
6225 4
9911 4
3223 1
5153 1
9231 8
9258 6
10131 6
1050 10
9817 5
40 10
8861 0
7034 10
8125 1
3643 7
8436 3
472 10
2647 4
6301 6
11541 10
2339 10
9672 5
2414 8
2422 4
8454 1
9643 8
5931 10
6079 8
8851 6
570 8
1207 8
1161 10
6568 1
10544 4
4935 3
4518 8
7265 6
219 9
4284 5
3681 4
267 10
6579 2
777 4
11081 10
8024 1
4086 8
9678 7
9440 4
6202 1
5403 1
6167 3
6977 2
9057 7
3755 6
8148 3
1387 4
10617 1
6709 1
7738 10
4862 7
722 10
6963 9
4697 4
6979 10
1401 3
2687 2
248 10
11325 2
7601 6
3019 4
3472 5
9325 6
2134 8
11189 3
3219 3
8488 10
429 8
4313 2
6762 4
8727 1
2086 3
2619 4
11002 9
8542 4
3589 7
6399 10
9964 9
7272 5
5063 10
10291 4
8149 7
9208 8
9893 4
1643 10
1003 4
7721 7
9659 2
6096 1
1191 8
10466 9
8946 8
5943 5
4329 10
222 1
6834 5
7928 0
7264 8
1830 3
4360 4
10771 10
4971 4
874 8
6527 7
1930 7
931 10
4715 6
2720 5
9314 2
6650 1
850 10
2723 3
9086 3
4327 1
8446 10
985 1
8477 6
2140 8
9669 10
1635 4
2394 6
1727 6
11018 8
10598 2
5715 1
1032 7
3990 4
1059 9
2205 6
11108 3
11423 6
4703 7
4306 2
9402 9
5128 7
1818 10
1706 10
10680 1
8784 8
2387 10
720 4
5688 9
7591 5
10767 6
6973 7
1197 10
2617 8
3120 9
10275 4
7854 8
3935 1
9811 4
8460 0
2040 1
10028 1
2861 3
180 10
9287 2
3398 3
3575 6
6875 1
11618 6
7356 1
7032 1
4081 4
2709 8
6481 4
3441 10
6077 7
4696 6
9027 9
7090 6
4082 4
3290 10
6969 7
8184 8
5782 8
9769 4
4383 7
6897 10
9285 3
7534 10
1385 3
2704 10
314 3
11404 8
8122 8
676 3
9996 3
10264 6
6047 8
138 10
11003 9
4993 9
4583 2
10922 10
4148 5
8762 3
2114 4
1571 4
4554 10
9539 4
910 1
10271 3
10094 4
4161 10
1138 10
2449 6
1150 10
11049 1
243 0
7762 10
7190 8
10152 0
6948 6
5868 8
11274 4
4020 10
4634 6
8262 7
7091 2
3087 6
11631 10
10459 4
7618 1
10656 7
10374 8
6172 4
1754 7
10477 3
6638 4
2223 4
3479 9
5878 4
634 9
9092 1
7624 6
10047 8
1254 1
8871 8
6343 9
7709 9
9475 4
4229 10
10364 8
205 10
11648 2
7541 10
4321 1
3148 7
6603 1
6180 3
1591 5
6633 1
3647 0
11566 8
3222 10
2638 4
9583 1
3015 1
11402 10
10635 1
8964 3
7651 10
6572 8
8256 2
884 6
11079 10
8914 6
5784 5
4444 6
11481 10
3089 9
1085 10
5013 3
9908 4
11028 8
4968 4
5875 0
6898 10
1625 3
4973 2
783 1
11011 4
5249 3
10592 8
6337 9
10308 8
2658 1
11116 4
2752 9
11582 1
8788 3
9488 4
11069 6
6587 4
275 10
9900 4
4700 3
9638 10
7668 10
3523 1
3063 1
10828 7
10827 2
11093 4
9230 10
8852 6
7778 1
8994 8
1938 0
4188 7
8691 8
10526 1
2297 1
573 8
8842 10
2949 2
3648 1
11105 1
1096 10
10591 10
2746 8
7084 4
7586 6
746 4
1890 10
7803 5
6328 2
1020 10
7960 0
11372 5
5086 4
10882 6
2960 2
1309 8
4855 6
4844 10
5896 0
5497 8
3735 7
2096 5
11174 1
4216 10
5289 4
8066 10
6718 6
1763 10
9077 9
2452 10
2966 2
1270 8
4227 1
5006 1
8265 5
5690 9
10156 5
9714 5
2732 1
7065 10
10069 1
483 10
9747 6
11472 1
10038 3
11223 8
3201 1
2749 1
962 9
4473 8
9243 10
5533 9
453 2
6617 7
11379 2
2600 3
875 6
6385 5
3204 1
5798 3
7665 10
4870 1
4375 6
10671 3
15 1
10287 3
5686 9
5290 3
4524 6
5578 10
1788 4
3306 4
5925 10
6319 8
10124 1
1344 10
11047 7
1990 4
4728 6
3005 10
8078 1
3861 3
5488 9
115 1
45 10
10487 9
9967 6
3477 0
2488 10
11086 8
11685 1
4798 7
2568 3
992 5
4632 1
882 9
3953 0
1889 3
7025 5
11682 8
233 5
7689 10
2063 3
9334 8
1894 3
1458 3
7030 1
5720 10
11112 6
5674 10
1617 3
218 10
9138 10
4928 6
4543 1
3584 4
5057 7
2050 8
2584 4
1216 1
1905 10
2523 10
1465 4
7408 8
2427 2
7098 4
4166 3
506 2
277 7
7415 3
1478 5
3411 10
11336 10
603 7
7016 3
4104 4
4469 1
10035 10
7231 1
8166 4
665 1
6575 2
8278 7
2946 2
7361 7
7300 1
7493 9
6631 1
6190 7
10934 10
2219 3
8929 8
254 1
10419 6
851 10
4002 6
11134 4
3436 10
311 9
4730 10
5081 4
1948 4
3387 10
10738 1
8001 1
10236 1
10209 4
9657 0
3546 10
10452 10
1723 3
8690 8
9101 3
6962 10
9566 2
6606 1
9760 10
631 6
10552 5
5768 8
1203 1
3630 1
9144 1
809 10
7583 8
9852 4
7538 10
7956 2
7536 10
9413 4
4256 10
9952 3
7983 3
10015 3
828 10
9294 2
7247 10
8212 1
2551 10
6557 10
3061 10
5330 4
214 6
4827 4
5024 4
7564 6
10666 3
600 10
4732 4
493 10
8334 9
9293 8
9780 1
10878 10
10064 10
2271 8
6243 1
1594 7
10025 4
6516 10
579 9
10942 6
4637 3
9558 3
10211 8
2238 10
156 3
5471 10
8599 1
8773 10
4027 3
9277 9
1853 8
9330 10
9177 10
6895 6
9848 4
11004 4
9108 6
5073 9
251 10
10365 8
7677 10
7741 3
9430 4
4162 10
9206 1
2993 6
10389 10
6721 2
1122 3
2447 3
803 5
4797 10
9776 10
915 1
442 9
5590 10
11486 10
856 10
9538 6
11691 3
1251 1
8983 1
1094 8
6290 1
11098 4
1373 4
280 1
372 1
1024 7
7674 6
9698 7
10740 1
4979 4
3065 2
8004 6
7126 10
11568 10
3968 4
3702 8
3102 9
5911 8
9904 4
8295 6
8801 1
10345 7
7331 3
10982 6
6864 5
590 3
6068 3
5626 3
9484 4
5418 8
4642 4
4258 6
2728 7
3536 1
8913 6
11023 8
8661 6
4652 1
979 10
9897 4
1286 4
2864 10
7149 6
8687 10
8660 1
8120 3
6529 8
8441 8
3101 3
10565 6
5992 4
4669 6
6813 9
7638 7
2857 1
9668 1
3957 1
2438 1
10884 10
3692 6
6748 4
2231 4
8047 2
10046 8
1103 8
2083 1
2349 10
2985 1
7121 10
3592 1
7425 3
7261 6
1292 4
4951 4
2865 4
5605 10
7339 3
639 10
819 3
5530 9
4391 10
5280 0
852 10
1798 10
3677 3
10502 8
933 7
1964 3
11371 10
7530 10
7542 10
4101 4
3624 3
2121 8
6730 3
6825 10
9034 3
10455 4
2555 4
8693 7
2683 1
443 9
8426 8
9864 3
578 10
5281 8
8121 1
5270 8
1422 1
2514 3
2847 10
8296 6
4921 1
1888 10
7648 10
6120 10
6605 1
1153 9
2848 10
8944 3
5279 1
5884 10
2292 4
4804 10
9888 4
3604 1
10576 3
735 4
9396 10
7341 4
8869 6
10720 8
7406 3
10440 6
4676 4
8739 9
2976 7
7006 6
9795 4
10096 8
10530 7
5387 2
2206 5
8900 6
3182 10
10033 5
5696 8
8260 8
6561 2
169 7
5335 6
3382 10
5532 10
2453 0
8674 4
9686 5
9528 6
5380 1
9903 4
2323 3
497 5
4530 4
6949 7
6136 2
11226 4
1211 1
2718 2
10607 1
9865 4
9071 10
1262 5
5022 9
7713 8
2435 10
2153 4
8064 7
8193 6
5044 8
11407 4
4662 3
1462 1
3578 6
3891 10
879 10
3535 3
11252 7
6613 1
3196 10
6281 6
5680 3
1878 10
521 10
3989 4
5050 10
211 10
375 10
2020 4
838 10
5493 5
7779 8
5939 4
3373 8
4035 4
538 10
2167 9
5383 8
5679 7
2263 8
9656 7
10872 10
2614 1
8476 5
9988 8
1195 4
5642 10
7170 10
6001 4
9241 9
4434 10
9537 3
1114 7
6525 0
5594 9
5765 0
9561 10
6259 10
6690 5
4658 6
4926 1
4654 1
5103 4
5198 3
1279 6
6260 6
4268 3
4366 9
10824 7
3910 1
10026 10
1690 9
10304 10
11597 6
6747 4
95 8
4792 8
11515 10
7949 2
7459 8
11647 3
10605 1
10647 3
9470 9
2974 6
5258 8
3023 7
1342 8
7157 3
6119 7
3296 3
3174 7
6084 1
11213 5
2631 4
7133 1
11556 7
2754 3
501 1
6336 4
4358 4
583 10
1667 5
523 10
3943 4
5099 5
8367 6
2236 8
3955 6
6154 1
3338 10
4142 4
7976 5
1550 4
1244 1
3790 1
7003 4
536 9
6607 1
5622 10
3757 6
2876 1
3928 8
4817 7
2359 3
6196 6
6604 1
5817 4
1029 7
8503 8
3522 3
10789 7
2586 4
5245 8
10821 1
7991 3
6302 6
4194 4
4886 4
6796 10
7454 10
8874 8
8444 10
773 8
5667 8
3519 5
4040 1
9661 8
5226 9
2466 3
2804 4
6560 2
3842 3
11060 8
5273 8
6908 10
5062 10
11452 8
4096 3
11027 2
9026 3
1730 4
2326 1
2690 1
6401 5
10639 10
10532 1
6008 1
5861 1
8233 2
7253 5
8655 4
5774 10
1386 4
10003 8
2798 4
4111 0
5398 8
4307 3
1183 1
1599 1
1696 10
11455 6
1904 1
1984 5
5385 10
6263 1
3312 5
5412 0
1353 9
10745 6
11388 6
5580 2
11633 1
6847 8
1124 6
92 6
970 10
2089 4
10909 3
2698 4
1865 10
6272 0
9647 6
8158 3
4363 3
10687 6
9133 10
1162 6
6457 4
3092 6
7743 3
5539 10
7052 3
4998 4
3739 1
2824 10
8902 6
467 10
7143 10
6378 5
6938 2
4598 1
6398 1
4502 0
4170 7
10554 7
10679 3
2485 10
8126 10
1438 6
5095 3
2204 1
8920 6
4522 1
7846 9
6034 4
239 1
6042 10
3139 3
2967 10
8818 5
11102 4
1867 10
10966 5
943 1
1626 3
2525 9
8993 5
8097 1
7114 10
974 6
6667 1
802 10
1469 10
8688 1
6959 8
2077 2
2311 10
256 10
10743 4
10946 7
9782 4
4348 4
7791 10
10273 10
8207 10
6185 10
8326 6
10794 4
8621 0
8411 3
9240 2
502 2
10388 3
5179 1
3321 2
8318 4
8518 8
3371 2
757 9
7055 3
10005 4
3929 0
8438 4
654 9
11329 1
11396 5
4432 10
448 10
5849 4
11476 6
667 1
273 9
7581 10
1498 4
1461 4
8115 8
6936 5
4326 1
10815 3
4420 10
5338 7
4823 3
7234 8
379 2
2287 5
7327 9
9066 8
9600 1
1354 10
2764 8
7820 6
8863 7
6203 4
640 5
3976 10
8873 6
10326 6
2364 3
9274 9
158 3
2699 4
10706 7
8855 10
953 10
7848 8
3709 1
8890 3
9959 2
9142 1
5842 1
2242 10
1649 10
2056 2
9518 4
5224 8
11042 9
369 2
6630 9
5481 9
4414 0
8857 0
5940 10
1737 1
5196 3
11651 3
5729 3
5229 1
2366 7
9731 2
5443 10
10358 8
10105 10
1909 4
2036 4
11331 6
9842 4
3002 1
2127 8
3516 7
5343 3
3100 3
6124 8
11421 10
815 10
11137 4
8709 8
5707 0
10753 10
594 10
7404 9
6722 4
592 10
9525 4
6628 4
2472 1
10653 3
8018 6
6942 1
2302 10
2398 8
5426 10
4588 1
1607 4
3619 4
7514 10
465 3
4052 10
7904 6
1295 4
3077 8
7568 10
3626 4
684 3
485 7
8299 1
2828 1
7933 0
6769 4
9835 4
4287 3
1042 10
4888 4
1313 10
2123 4
6421 4
8117 10
1380 5
5373 1
3907 10
7796 8
5433 7
10559 7
8339 0
7497 10
6402 3
9485 4
8057 6
8892 1
11050 7
7634 10
6688 6
2694 1
1881 3
7540 9
9682 10
4813 7
4699 1
9969 6
837 10
11367 10
6785 4
9173 6
11186 4
2397 8
3396 8
9820 4
622 10
8405 8
6558 5
8435 8
10586 6
3551 3
7158 8
5374 10
4183 5
7845 8
10218 8
9499 1
402 1
19 1
10390 10
9728 6
149 3
9526 6
7641 3
9397 1
7719 3
1939 1
6436 4
3832 1
7370 8
5210 10
10883 3
1378 4
8452 9
2714 9
4393 7
7732 10
166 3
6510 4
2468 4
1803 4
11536 10
1734 3
290 10
2689 10
11600 10
10590 1
5322 0
9327 10
1642 1
8200 6
2057 4
7151 10
8545 7
1222 5
361 10
8899 5
4239 3
8549 3
8700 5
5465 8
1296 6
10220 7
8992 10
10752 7
10853 10
9681 8
2321 10
7239 8
2467 8
7632 10
5956 10
9393 8
4299 2
8312 6
11268 3
8905 6
3460 1
2098 4
5372 6
1700 6
2322 10
2817 10
6453 4
6608 1
9261 7
1638 1
11380 1
10870 10
10682 3
8601 4
8069 3
2004 8
2726 1
4272 1
2844 10
9497 2
2943 10
10500 10
10954 10
3342 4
7580 8
529 9
274 8
5978 4
2412 1
9093 1
3151 1
4110 7
5613 10
1087 7
3979 7
7243 1
4795 1
11409 5
6368 8
2522 1
6413 10
9156 6
8730 10
6476 4
3155 8
7153 10
8671 1
8056 3
9655 10
8557 10
1745 1
3176 7
1010 1
9182 3
2058 3
3200 10
4504 10
9849 4
9685 6
7345 4
1514 2
3471 10
5180 10
9236 10
5500 10
8481 10
5955 3
5700 9
5164 8
1152 1
5188 3
5559 7
11348 1
5444 10
9246 10
9481 0
416 10
3468 10
10906 6
3558 10
5880 3
1384 1
10924 8
3662 1
9351 10
5838 3
10770 3
2670 1
8247 5
566 6
10540 4
10132 6
7465 1
6669 1
6598 1
4294 2
6896 6
5163 10
1376 4
7576 9
2855 10
6946 6
1219 7
11345 1
7910 2
3708 10
6563 2
4603 1
6500 4
6216 10
6932 4
5608 10
952 8
27 10
1148 1
9078 1
9309 3
9755 10
7787 8
6553 1
8194 7
750 8
2470 3
9496 4
927 6
4645 6
241 0
6314 1
9716 10
2680 1
2431 10
2045 8
9425 6
488 10
2451 9
11428 10
10458 10
3505 1
2840 10
2717 1
7195 2
604 10
2152 1
7110 4
1027 3
6689 1
9250 10
1135 3
7132 1
795 8
12 8
2280 1
1606 4
11067 10
10342 3
9613 6
8017 6
9134 6
1033 2
3476 8
2125 8
6143 1
1821 10
8832 10
890 1
7041 4
5108 10
4744 1
11562 1
10556 6
3018 2
1397 4
11538 7
1442 1
7912 3
461 10
5204 0
9210 1
6749 4
6694 2
9796 4
1601 10
10221 2
10203 10
5893 3
1 1
1460 9
11453 8
3646 0
3836 1
10786 2
401 10
6582 2
6062 7
2896 9
10340 8
1127 4
5516 8
8181 0
4521 3
1329 2
8948 5
11671 6
10141 7
844 10
8236 1
5093 1
3278 0
919 3
8395 0
798 3
3193 3
2681 1
2445 1
1444 4
11318 1
8338 0
4405 10
6961 10
5651 10
470 10
6503 4
1485 3
4619 1
6902 10
825 3
2353 3
1871 10
1065 4
901 3
6566 2
9834 2
3576 6
11048 7
6985 10
1196 4
1687 10
4427 1
7049 1
6624 3
6513 3
1107 3
4743 10
7189 2
10151 2
1674 1
10806 4
1317 6
10318 3
4720 1
5922 3
9863 4
10848 6
6595 10
7693 9
2407 10
7358 1
7097 4
6912 1
6282 4
8074 2
3017 1
903 9
1827 6
4629 10
476 9
8280 7
3491 10
5175 3
3734 10
1363 4
8561 8
9251 10
1846 10
242 10
5695 9
504 3
2589 4
1906 10
8100 0
1341 10
8105 4
9191 10
1927 6
5692 9
6991 1
2046 4
8825 10
9703 6
1260 3
9883 4
10895 10
8239 7
1561 4
7687 10
8243 6
4954 4
7633 9
7730 7
11262 4
6700 0
9560 5
10903 3
9581 3
7285 8
11529 6
7033 2
2156 3
6101 10
5693 9
11337 10
3450 2
2820 0
5573 9
1527 6
9899 4
11138 8
9118 1
5818 10
5045 7
2632 4
981 3
4372 8
11512 1
10219 9
8118 1
10553 7
4738 1
6148 1
2463 7
3214 6
2866 10
2542 10
7216 1
10011 1
26 5
10083 8
10010 1
1014 3
10269 6
3301 6
678 1
3525 1
9448 4
8848 6
10676 1
224 1
1569 6
11381 3
4012 7
9431 4
4733 2
11089 10
9838 4
2133 7
5098 3
5966 3
10604 1
10579 3
9032 3
490 6
10839 8
8559 4
10650 3
10615 10
11670 8
5091 4
5562 10
824 8
6075 8
6469 4
7178 5
4576 10
3657 10
326 0
1390 4
9453 4
4252 9
10249 3
9905 4
10062 10
8792 3
9235 1
1557 3
3360 8
2107 4
10217 10
4304 2
3122 8
8257 1
8135 8
5110 10
4147 2
717 4
5619 10
5364 8
8868 1
4879 6
6916 6
5557 9
10642 10
35 2
10193 5
338 9
862 5
5982 2
455 4
7177 1
9884 4
2346 10
740 4
10474 1
2282 3
8619 0
321 9
6651 1
9374 5
5228 10
1785 3
3994 6
188 10
6559 1
409 2
7717 8
7495 1
313 10
4814 5
2411 7
4734 10
7594 2
3552 3
20 1
11483 1
10695 1
6569 8
11240 9
2842 5
2700 4
11090 10
8151 6
3133 1
7631 10
8271 0
3177 1
5630 1
5341 6
7171 7
1910 4
2506 10
647 10
427 1
1176 10
7295 1
5306 6
5755 7
6347 7
8678 7
9048 10
8881 1
6494 4
11313 9
1477 4
9500 4
10197 10
6692 3
6720 1
716 4
3901 2
7698 6
7554 3
7785 7
6139 3
5483 0
2365 1
8746 10
10359 3
10098 1
2232 6
11362 1
6632 1
7682 0
10495 6
8162 1
754 9
8043 10
5511 7
4075 10
2255 10
1326 8
7694 9
5739 7
4793 6
4220 4
9385 8
11022 9
4746 4
5872 8
6593 9
9096 10
11643 9
10043 10
6112 4
4586 8
8358 5
11339 1
9612 7
10270 2
11247 7
4976 4
8213 9
5989 7
8440 7
1951 4
7103 3
6269 1
3899 9
692 4
6316 8
7194 7
6878 10
7130 5
830 4
2957 6
11214 10
7167 7
1062 1
4716 7
1901 8
6036 7
46 6
867 6
7757 1
238 10
11125 4
644 10
1100 3
6484 7
11207 3
2338 3
10520 4
1136 3
9781 6
3614 2
5779 0
10490 1
9837 4
4803 10
3582 6
2455 4
4690 3
7661 10
1633 3
9598 8
3107 3
10133 8
9767 4
2484 8
8268 7
1554 4
414 1
539 1
3494 10
335 5
9898 6
9225 1
2640 10
7185 0
5716 3
7317 8
3649 0
5237 8
786 1
1895 0
11209 10
2101 4
4439 3
3673 3
5681 9
5445 3
4846 1
11221 8
4868 7
6761 4
8375 5
3380 7
9756 1
4097 3
858 1
11147 4
3284 4
8564 1
5172 1
6788 3
8288 3
4128 1
5076 3
9223 10
6996 5
9434 1
3863 2
3607 6
9794 4
52 10
4933 7
7044 4
6311 6
5440 2
336 10
11059 8
317 2
543 10
10247 3
1677 10
11358 4
11164 1
7046 10
1936 8
7516 10
8533 3
6193 10
8980 5
8560 10
597 1
1031 5
3319 3
3337 1
6679 10
2392 8
7619 1
9075 3
11043 1
9175 7
9707 7
8915 5
10091 10
10541 3
8159 0
10802 6
10746 3
9694 1
10661 7
624 10
3239 8
1154 6
4033 4
7240 8
471 10
3099 3
8160 10
8270 7
10136 7
4672 7
10309 8
5077 1
11549 1
8356 3
10715 8
4324 5
5047 1
9238 6
6594 9
8173 6
7169 10
7837 6
2117 4
984 8
9735 10
9721 5
6776 3
9112 6
4624 7
5185 7
9578 3
4548 1
6717 1
2557 2
9609 8
2740 9
2049 8
617 10
5519 3
7222 6
357 10
10122 1
3096 8
4157 1
1587 3
2743 3
5863 1
10874 10
6054 10
8972 1
5669 10
10099 1
2164 1
373 10
8390 5
8718 7
8343 5
5116 7
9382 10
124 10
1399 4
2450 5
206 5
6219 2
5459 10
11550 8
2351 10
4865 1
4895 1
5079 10
8519 8
9316 2
9511 4
2679 1
6321 6
6610 1
9406 6
1837 4
7716 10
9408 1
950 2
9304 0
1293 4
1503 1
865 8
10109 3
2653 2
6915 1
8196 8
10634 7
1028 8
11074 2
6128 9
7765 3
4241 0
5117 3
3694 3
5431 8
6280 7
9363 10
1245 1
5220 0
5547 8
6165 5
8359 8
8019 10
6724 3
9097 3
8673 10
10509 4
5737 3
4151 9
367 7
5490 2
1980 4
8484 3
422 5
198 10
9051 3
3123 7
2553 4
8724 10
1213 4
6809 6
291 3
2147 6
8782 7
1083 5
6349 3
7096 4
5736 1
10808 5
11038 4
534 8
10071 1
932 5
5122 2
9604 7
3695 3
1880 10
7855 1
9211 9
10690 7
7278 8
8571 0
1716 7
389 1
7021 5
9696 6
4949 4
11370 7
50 1
4535 10
9033 3
8850 6
2440 0
11666 10
2565 4
10297 2
9079 3
8887 10
6673 10
1773 3
8939 3
9364 1
3283 3
6107 10
1147 6
6695 1
1766 10
3409 1
10622 10
5980 3
7588 1
2527 1
5904 0
10944 10
11557 10
1950 4
11068 10
5464 6
6710 10
5895 10
5036 1
5795 8
7959 5
650 3
2291 10
4401 10
10555 7
694 4
5834 1
5905 1
5401 7
2336 10
9266 6
6383 6
11576 1
3088 1
10823 1
2161 4
6447 4
2643 4
3947 10
1775 10
4330 3
8366 1
6772 4
10548 4
4599 1
5274 5
8083 1
7266 7
11570 5
4529 10
11645 5
2992 6
4336 2
5665 9
9178 3
10121 3
5223 8
2582 1
10177 3
5635 9
1021 6
3357 4
651 1
8234 4
9152 6
9074 3
656 10
9958 9
4333 1
9541 6
1564 4
4887 4
7019 2
9860 9
8904 6
8155 0
9579 7
5106 1
7324 9
494 10
1981 4
5775 1
2032 1
7967 2
11656 3
7489 1
9840 4
7323 9
7786 3
165 3
7914 8
7496 6
10108 1
3129 3
5708 6
3795 8
1263 9
9095 1
11100 4
11139 4
9824 4
9890 4
11040 3
9388 10
7726 3
4447 1
1267 10
7348 7
7990 3
10414 1
6023 3
232 10
10428 10
8195 8
4203 5
368 9
10381 10
7789 3
2837 10
3414 10
10278 8
7321 8
5124 8
5521 2
9504 5
9367 1
4259 10
6971 9
4688 4
4515 10
5362 10
4702 1
9584 1
5331 10
10327 4
9116 1
6488 4
5244 8
9791 4
840 3
2521 5
1367 2
382 10
4520 3
7138 10
7066 10
5152 8
7727 10
1056 10
2178 6
7747 3
718 3
4600 1
10202 10
423 1
4464 9
6418 4
3841 3
7832 5
9260 1
2641 4
10960 6
5436 8
11001 9
11548 0
1325 8
6055 10
9955 6
6304 6
11405 2
697 4
2599 10
527 9
9798 4
6817 1
4641 4
3873 2
7478 2
9987 8
3880 8
516 10
6957 9
11410 10
10834 6
4880 3
8952 10
2945 8
2480 3
9109 6
8548 4
7501 10
10985 10
8982 1
9615 10
7599 8
9531 1
1822 1
2912 1
5127 1
10550 5
8186 5
1068 9
3377 9
8482 10
4317 1
4644 3
11572 3
9792 4
1709 1
10995 5
1368 3
3701 3
10778 5
7688 10
6903 10
6442 5
11084 6
8521 1
5860 1
3112 3
5309 9
10536 10
1371 4
10846 1
5389 3
5600 3
1539 4
168 3
988 9
6432 4
1710 9
1741 10
4509 1
8550 10
4762 10
3732 8
2194 7
7311 8
569 3
6361 3
7510 8
2299 10
3181 10
4334 7
5986 4
6691 1
3620 8
3857 0
10881 2
7806 1
5402 7
10492 3
7208 3
5814 3
2802 7
4204 5
8974 1
5890 3
6889 6
935 3
9968 8
9676 10
1783 4
10111 8
836 10
4705 1
4076 7
4201 4
892 10
5227 6
315 1
8925 5
4938 3
6138 0
6188 4
6363 1
8819 0
5507 3
9361 1
139 10
859 1
1876 10
495 10
6050 4
7207 10
5366 5
11663 10
10061 0
3884 6
1978 4
1544 4
4650 10
10235 1
7513 8
6787 4
1131 4
11607 6
9971 3
3304 3
10798 5
1140 10
1874 10
7283 4
9501 4
7569 10
5748 10
1872 10
10178 0
6152 0
2210 4
2363 8
567 8
2335 10
10206 10
561 10
9320 10
7212 9
6671 8
9089 6
1655 4
4707 1
5060 10
10087 8
10006 4
905 10
4121 1
10353 1
8300 6
7150 10
11354 1
2237 4
5276 8
10238 10
10391 5
3082 6
4461 10
10814 10
11397 8
10256 5
7388 7
8928 5
8144 9
9708 5
10672 10
11575 6
1664 2
4638 10
9091 1
5430 5
3434 8
5677 10
3162 10
6223 5
1101 3
480 1
11393 2
3773 4
3263 10
2120 4
9944 3
5576 9
2465 8
11627 6
194 10
1971 4
8264 10
9336 5
5515 2
11447 10
8475 10
8624 10
356 1
9043 8
8134 6
9338 5
1481 4
5811 8
8263 7
6589 1
7701 10
6371 8
3473 10
1298 4
2080 4
3719 10
5987 4
6927 1
4053 4
11543 7
923 10
10181 6
6635 1
2333 3
2671 1
10125 8
8133 4
9718 5
1250 9
6208 3
6764 4
6649 1
4894 3
5541 1
84 5
4592 1
4071 10
6052 10
4924 3
6867 10
10581 1
10643 3
6555 2
5267 8
1054 9
1621 5
9492 4
9099 1
6779 5
2712 8
4132 6
307 1
9447 4
2059 3
